URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://open.oneplus.net,EXCEPTION,503,https,CONNECT,text/html;charset=ISO-8859-1,/192.168.0.214,42905,open.oneplus.net/192.168.0.1,443,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:57:56,,,29 mei 2019 00:57:56,6,2,,,,,,153.32031,,,,0,,,0,942,,
http://connectivitycheck.gstatic.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42915,connectivitycheck.gstatic.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:09,,,29 mei 2019 00:58:09,43,17,,,,,,27.479492,,,,268,,,0,942,,
https://www.google.com,EXCEPTION,503,https,CONNECT,text/html;charset=ISO-8859-1,/192.168.0.214,42917,www.google.com/192.168.0.1,443,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:09,,,29 mei 2019 00:58:09,43,20,,,,,,21.392578,,,,0,,,0,942,,
http://www.google.com/gen_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42919,www.google.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:09,,,29 mei 2019 00:58:09,7,3,,,,,,163.92285,,,,233,,,0,942,,
http://connectivitycheck.gstatic.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42921,connectivitycheck.gstatic.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:10,,,29 mei 2019 00:58:10,7,2,,,,,,168.80566,,,,268,,,0,942,,
https://www.google.com,EXCEPTION,503,https,CONNECT,text/html;charset=ISO-8859-1,/192.168.0.214,42923,www.google.com/192.168.0.1,443,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:10,,,29 mei 2019 00:58:10,4,1,,,,,,229.98047,,,,0,,,0,942,,
http://play.googleapis.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42925,play.googleapis.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:10,,,29 mei 2019 00:58:10,11,8,,,,,,105.64551,,,,248,,,0,942,,
http://connectivitycheck.gstatic.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42941,connectivitycheck.gstatic.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:12,,,29 mei 2019 00:58:13,8,2,,,,,,147.70508,,,,268,,,0,942,,
https://www.google.com,EXCEPTION,503,https,CONNECT,text/html;charset=ISO-8859-1,/192.168.0.214,42943,www.google.com/192.168.0.1,443,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:12,,,29 mei 2019 00:58:13,7,2,,,,,,131.41699,,,,0,,,0,942,,
http://play.googleapis.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42945,play.googleapis.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:13,,,29 mei 2019 00:58:13,6,2,,,,,,193.68457,,,,248,,,0,942,,
http://connectivitycheck.gstatic.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42949,connectivitycheck.gstatic.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:17,,,29 mei 2019 00:58:17,5,1,,,,,,236.32812,,,,268,,,0,942,,
https://www.google.com,EXCEPTION,503,https,CONNECT,text/html;charset=ISO-8859-1,/192.168.0.214,42951,www.google.com/192.168.0.1,443,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:17,,,29 mei 2019 00:58:17,6,1,,,,,,153.32031,,,,0,,,0,942,,
http://play.googleapis.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42953,play.googleapis.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:17,,,29 mei 2019 00:58:17,9,1,,,,,,129.12305,,,,248,,,0,942,,
http://connectivitycheck.gstatic.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42971,connectivitycheck.gstatic.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:25,,,29 mei 2019 00:58:25,12,7,,,,,,98.46973,,,,268,,,0,942,,
https://www.google.com,EXCEPTION,503,https,CONNECT,text/html;charset=ISO-8859-1,/192.168.0.214,42969,www.google.com/192.168.0.1,443,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:25,,,29 mei 2019 00:58:25,11,7,,,,,,83.62891,,,,0,,,0,942,,
http://play.googleapis.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42973,play.googleapis.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:25,,,29 mei 2019 00:58:25,8,2,,,,,,145.26367,,,,248,,,0,942,,
https://www.google.com,EXCEPTION,503,https,CONNECT,text/html;charset=ISO-8859-1,/192.168.0.214,42977,www.google.com/192.168.0.1,443,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:41,,,29 mei 2019 00:58:41,14,10,,,,,,65.70801,,,,0,,,0,942,,
http://connectivitycheck.gstatic.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42979,connectivitycheck.gstatic.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:41,,,29 mei 2019 00:58:41,11,8,,,,,,107.421875,,,,268,,,0,942,,
http://www.google.com/gen_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42981,www.google.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:58:41,,,29 mei 2019 00:58:41,5,1,,,,,,229.49219,,,,233,,,0,942,,
http://connectivitycheck.gstatic.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,42999,connectivitycheck.gstatic.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:59:13,,,29 mei 2019 00:59:13,17,8,,,,,,69.50781,,,,268,,,0,942,,
https://www.google.com,EXCEPTION,503,https,CONNECT,text/html;charset=ISO-8859-1,/192.168.0.214,43001,www.google.com/192.168.0.1,443,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:59:13,,,29 mei 2019 00:59:13,20,13,,,,,,45.996094,,,,0,,,0,942,,
http://play.googleapis.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,43003,play.googleapis.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 00:59:13,,,29 mei 2019 00:59:13,11,7,,,,,,105.64551,,,,248,,,0,942,,
http://connectivitycheck.gstatic.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,43021,connectivitycheck.gstatic.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 01:00:18,,,29 mei 2019 01:00:18,14,11,,,,,,84.40234,,,,268,,,0,942,,
https://www.google.com,EXCEPTION,503,https,CONNECT,text/html;charset=ISO-8859-1,/192.168.0.214,43023,www.google.com/192.168.0.1,443,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 01:00:18,,,29 mei 2019 01:00:18,13,8,,,,,,70.762695,,,,0,,,0,942,,
http://play.googleapis.com/generate_204,EXCEPTION,503,http,GET,text/html;charset=ISO-8859-1,/192.168.0.214,43025,play.googleapis.com/192.168.0.1,80,java.net.ConnectException: Connection refused (Connection refused),29 mei 2019 01:00:18,,,29 mei 2019 01:00:18,14,9,,,,,,83.00781,,,,248,,,0,942,,
http://connectivitycheck.gstatic.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43065,connectivitycheck.gstatic.com/172.217.20.99,80,,29 mei 2019 01:01:57,29 mei 2019 01:01:57,29 mei 2019 01:01:58,29 mei 2019 01:01:58,1090,35,376,,0,0,679,0.28125,0.0,0.0,,232,,,82,,,
https://www.google.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43067,www.google.com/172.217.17.68,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:01:57,,,,,35,376,1819,,,,,,,1022,0,,11947,0,,,
http://play.googleapis.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43069,play.googleapis.com/172.217.20.74,80,,29 mei 2019 01:02:00,29 mei 2019 01:02:00,29 mei 2019 01:02:00,29 mei 2019 01:02:00,240,45,44,,1,0,150,1.2363281,216.79688,0.0,,222,,,82,,,
http://connectivitycheck.gstatic.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43065,connectivitycheck.gstatic.com/172.217.20.99,80,,29 mei 2019 01:02:08,29 mei 2019 01:02:08,29 mei 2019 01:02:10,29 mei 2019 01:02:10,1579,,,,0,0,1579,0.19335938,0.0,0.0,,232,,,82,,,
http://play.googleapis.com/generate_204,RECEIVED_REQUEST_BODY,0,http,GET,,/192.168.0.214,43069,play.googleapis.com/172.217.20.74,80,,29 mei 2019 01:02:11,,,,26943974,,,,26943974,,,0.0,0.0,,,222,,,,,,
https://www.google.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43089,www.google.com/172.217.168.196,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:06:39,,,,,219,197,151,,,,,,,1150,0,,11947,0,,,
http://connectivitycheck.gstatic.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43091,connectivitycheck.gstatic.com/172.217.20.99,80,,29 mei 2019 01:06:39,29 mei 2019 01:06:39,29 mei 2019 01:06:39,29 mei 2019 01:06:39,531,221,191,,0,0,119,0.57714844,0.0,0.0,,232,,,82,,,
http://play.googleapis.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43093,play.googleapis.com/172.217.168.202,80,,29 mei 2019 01:06:40,29 mei 2019 01:06:40,29 mei 2019 01:06:41,29 mei 2019 01:06:41,1025,136,96,,0,1,792,0.2890625,0.0,80.078125,,222,,,82,,,
http://connectivitycheck.gstatic.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43091,connectivitycheck.gstatic.com/172.217.20.99,80,,29 mei 2019 01:10:57,29 mei 2019 01:11:02,29 mei 2019 01:11:02,29 mei 2019 01:11:02,10407,,5123,,5127,0,157,0.029296875,0.043945312,0.0,,232,,,82,,,
http://play.googleapis.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43093,play.googleapis.com/172.217.168.202,80,,29 mei 2019 01:11:00,29 mei 2019 01:11:02,29 mei 2019 01:11:02,29 mei 2019 01:11:02,4169,,2039,,2043,0,87,0.0703125,0.10546875,0.0,,222,,,82,,,
http://connectivitycheck.gstatic.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43099,connectivitycheck.gstatic.com/172.217.20.99,80,,29 mei 2019 01:19:41,29 mei 2019 01:19:41,29 mei 2019 01:19:42,29 mei 2019 01:19:42,248,45,125,,0,0,78,1.2363281,0.0,0.0,,232,,,82,,,
https://www.google.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43097,www.google.com/172.217.17.68,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:19:41,,,,,33,1097,173,,,,,,,1150,0,,11947,0,,,
http://www.google.com/gen_204,COMPLETE,204,http,GET,text/html; charset=UTF-8,/192.168.0.214,43101,www.google.com/172.217.17.68,80,,29 mei 2019 01:19:43,29 mei 2019 01:19:43,29 mei 2019 01:19:43,29 mei 2019 01:19:43,127,1,55,,0,0,71,7.189453,0.0,0.0,,212,,,723,,,
http://connectivitycheck.gstatic.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43105,connectivitycheck.gstatic.com/172.217.19.195,80,,29 mei 2019 01:29:44,29 mei 2019 01:29:44,29 mei 2019 01:29:44,29 mei 2019 01:29:44,155,32,31,,0,0,92,1.9775391,0.0,0.0,,232,,,82,,,
